,Tour_ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category,total_people,total_nights,trip_length,group_size
14056,tour_id6bmqp5h6,UNITED STATES OF AMERICA,45-64,Alone,1.0,0.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Yes,Normal Cost,1.0,7,Normal,small
14057,tour_idwnfuc0he,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,5,5,Yes,Higher Cost,2.0,10,Normal,small
14058,tour_idy2yd7fy9,FRANCE,25-44,,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,12,3,Yes,High Cost,1.0,15,extended,small
14059,tour_idgot8x766,UNITED KINGDOM,<18,Alone,0.0,1.0,Volunteering,Widlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,20,0,Yes,Normal Cost,1.0,20,extended,small
14060,tour_id6nrdjbgu,ZAMBIA,45-64,Alone,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Lower Cost,1.0,2,Normal,small
14061,tour_ide2dq1oxq,SOUTH AFRICA,25-44,Alone,1.0,0.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,2,2,Yes,Low Cost,1.0,4,Normal,small
14062,tour_idlkchq0vw,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,No,5,2,Yes,High Cost,2.0,7,Normal,small
14063,tour_idchi1d11h,ITALY,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,22,0,No,Low Cost,1.0,22,extended,small
14064,tour_iduk22tv98,FRANCE,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,6,Yes,Higher Cost,2.0,13,Normal,small
14065,tour_idx7oww6qe,SPAIN,25-44,With Other Friends/Relatives,2.0,3.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,3,Yes,Higher Cost,5.0,15,extended,small
14066,tour_idmsls8ff3,OMAN,45-64,Alone,0.0,1.0,Visiting Friends and Relatives,Business,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,30,No,Low Cost,1.0,30,extended,small
14067,tour_idxvh16p3m,BRAZIL,45-64,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,0,Yes,High Cost,1.0,5,Normal,small
14068,tour_idfagx6ldx,POLAND,25-44,,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,0,No,Higher Cost,1.0,2,Normal,small
14069,tour_idt9t2de9b,UNITED STATES OF AMERICA,25-44,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Newspaper, magazines, brochures",Package Tour,No,Yes,Yes,Yes,No,Yes,No,10,0,Yes,High Cost,1.0,10,Normal,small
14070,tour_idpci2ouzf,SWIZERLAND,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,12,5,Yes,Highest Cost,2.0,17,extended,small
14071,tour_idahbv4wun,SWEDEN,45-64,With Other Friends/Relatives,3.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,2,9,Yes,Highest Cost,4.0,11,Normal,small
14072,tour_idpz66rc3q,ZIMBABWE,25-44,Alone,0.0,1.0,Business,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Lower Cost,1.0,2,Normal,small
14073,tour_idcmgej6i2,UNITED STATES OF AMERICA,18-24,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,No,Yes,No,13,0,Yes,Normal Cost,2.0,13,Normal,small
14074,tour_idx93au4ds,DENMARK,25-44,With Spouse,1.0,1.0,Visiting Friends and Relatives,Business,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,10,No,Normal Cost,2.0,17,extended,small
14075,tour_id3gzu27i1,DENMARK,45-64,With Other Friends/Relatives,2.0,2.0,Leisure and Holidays,Widlife Tourism,Others,Independent,No,No,No,No,No,No,No,16,4,Yes,Normal Cost,4.0,20,extended,small
14076,tour_iduva0jccz,ZIMBABWE,25-44,,0.0,1.0,Other,Hunting Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Yes,Lower Cost,1.0,2,Normal,small
14077,tour_idgiheohsx,UNITED STATES OF AMERICA,45-64,,0.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,7,0,Yes,Higher Cost,0.0,7,Normal,
14078,tour_id6kbvvs81,ITALY,45-64,With Spouse and Children,2.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,0,14,Yes,High Cost,3.0,14,Normal,small
14079,tour_iddykoe13w,UNITED KINGDOM,45-64,Alone,1.0,0.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,No,Low Cost,1.0,6,Normal,small
14080,tour_idio06szio,ITALY,25-44,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Lower Cost,1.0,3,Normal,small
14081,tour_id9598qitq,UNITED KINGDOM,25-44,Alone,1.0,0.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,6,No,Normal Cost,1.0,6,Normal,small
14082,tour_idbd75r9rg,ZAMBIA,65+,Alone,0.0,1.0,Business,Hunting Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,No,No,No,4,0,Yes,Normal Cost,1.0,4,Normal,small
14083,tour_idlzl3z2bq,CANADA,25-44,With Other Friends/Relatives,3.0,0.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,19,4,No,Normal Cost,3.0,23,extended,small
14084,tour_idcq3fvjes,POLAND,45-64,With Other Friends/Relatives,3.0,11.0,Leisure and Holidays,Conference Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,14,0,Yes,Higher Cost,14.0,14,Normal,bigger
14085,tour_id0asezqss,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,16,0,Yes,High Cost,2.0,16,extended,small
14086,tour_idg4p72duz,SPAIN,45-64,With Spouse and Children,4.0,2.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,6,Yes,Higher Cost,6.0,13,Normal,big
14087,tour_idw58mr3hw,INDIA,25-44,Alone,0.0,1.0,Meetings and Conference,Hunting Tourism,Trade fair,Independent,No,No,No,No,No,No,No,3,0,Yes,Low Cost,1.0,3,Normal,small
14088,tour_idp1a40upk,KENYA,25-44,Alone,1.0,0.0,Meetings and Conference,Hunting Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,6,0,No,Low Cost,1.0,6,Normal,small
14089,tour_idendphyro,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,11,4,Yes,High Cost,2.0,15,extended,small
14090,tour_idsgis0way,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,0,14,Yes,Higher Cost,2.0,14,Normal,small
14091,tour_idrk1dysv8,ZAMBIA,25-44,Alone,0.0,1.0,Business,Bird Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,Lower Cost,1.0,3,Normal,small
14092,tour_idn2vfstcv,NORWAY,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,23,0,Yes,Higher Cost,2.0,23,extended,small
14093,tour_id600y8n98,UNITED KINGDOM,18-24,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,12,2,Yes,Low Cost,2.0,14,Normal,small
14094,tour_idhse0ehrp,UNITED STATES OF AMERICA,65+,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,No,No,4,0,Yes,High Cost,1.0,4,Normal,small
14095,tour_id7186et60,CHINA,25-44,With Other Friends/Relatives,2.0,1.0,Business,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,5,2,No,Normal Cost,3.0,7,Normal,small
14096,tour_idqq7f32t1,NEW ZEALAND,45-64,With Other Friends/Relatives,1.0,1.0,Visiting Friends and Relatives,Business,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,42,0,No,High Cost,2.0,42,longer,small
14097,tour_idw3vvbzgr,FRANCE,25-44,,0.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,13,0,Yes,High Cost,1.0,13,Normal,small
14098,tour_idthz65vxo,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,0,1,Yes,Normal Cost,2.0,1,Normal,small
14099,tour_ideyz28pqg,UNITED KINGDOM,25-44,With Spouse and Children,2.0,2.0,Visiting Friends and Relatives,Beach Tourism,Others,Independent,No,No,No,No,No,No,No,14,0,No,Normal Cost,4.0,14,Normal,small
14100,tour_id7sy9p4l6,CANADA,45-64,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,10,0,Yes,High Cost,1.0,10,Normal,small
14101,tour_idh6bfi7xq,ZAMBIA,18-24,Alone,0.0,1.0,Business,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,No,Normal Cost,1.0,5,Normal,small
14102,tour_idyjztiph1,FRANCE,18-24,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,10,3,Yes,Normal Cost,1.0,13,Normal,small
14103,tour_idgzxogbf7,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,0,Yes,Higher Cost,2.0,9,Normal,small
14104,tour_idndrt0kng,SOUTH AFRICA,25-44,,0.0,1.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,60,0,No,Normal Cost,1.0,60,longer,small
14105,tour_idzqle4gk0,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Cultural Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,3,Yes,High Cost,2.0,11,Normal,small
14106,tour_iddb603nwm,ITALY,18-24,Alone,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,9,3,Yes,Higher Cost,2.0,12,Normal,small
14107,tour_idmb5ssif7,SOUTH AFRICA,25-44,Alone,0.0,1.0,Meetings and Conference,Mountain Climbing,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,No,Normal Cost,1.0,2,Normal,small
14108,tour_idqigmi1kc,CANADA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,0,Yes,Higher Cost,2.0,5,Normal,small
14109,tour_id573tva0o,ITALY,18-24,With Spouse,1.0,1.0,Leisure and Holidays,Business,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,High Cost,2.0,7,Normal,small
14110,tour_id8olbyzhv,SOUTH AFRICA,25-44,With Other Friends/Relatives,2.0,2.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,No,No,6,0,Yes,Highest Cost,4.0,6,Normal,small
14111,tour_idbe2fe915,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,0,Yes,Higher Cost,2.0,9,Normal,small
14112,tour_idjf3wfcb8,GERMANY,45-64,With Spouse and Children,2.0,3.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,0,21,Yes,Higher Cost,5.0,21,extended,small
14113,tour_idgclgo2uc,UNITED KINGDOM,45-64,With Other Friends/Relatives,4.0,3.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,4,Yes,Higher Cost,7.0,11,Normal,big
14114,tour_idd3g36ut5,AUSTRALIA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,No,No,No,5,6,Yes,Higher Cost,2.0,11,Normal,small
14115,tour_idg5qcjn6b,ITALY,45-64,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,7,Yes,Higher Cost,1.0,7,Normal,small
14116,tour_idmjyirs8r,UAE,25-44,With Spouse and Children,1.0,3.0,Visiting Friends and Relatives,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Yes,Normal Cost,4.0,7,Normal,small
14117,tour_idl4nl3isz,ZAMBIA,18-24,With Other Friends/Relatives,0.0,3.0,Business,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Yes,High Cost,3.0,4,Normal,small
14118,tour_idprcoa7nl,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,7,Yes,High Cost,2.0,7,Normal,small
14119,tour_idfeilfvh2,SWIZERLAND,25-44,Alone,0.0,1.0,Meetings and Conference,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost,1.0,3,Normal,small
14120,tour_idthhwkbfh,VIETNAM,45-64,With Other Friends/Relatives,3.0,3.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,0,Yes,Highest Cost,6.0,3,Normal,big
14121,tour_ideqt2n48g,GERMANY,18-24,With Other Friends/Relatives,2.0,2.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,22,0,Yes,Normal Cost,4.0,22,extended,small
14122,tour_idlkvmsh8n,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,0,Yes,High Cost,2.0,7,Normal,small
14123,tour_ida3fyl187,CANADA,45-64,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,5,0,Yes,Higher Cost,1.0,5,Normal,small
14124,tour_idg4kw6pw3,BELGIUM,18-24,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,7,4,No,High Cost,2.0,11,Normal,small
14125,tour_iddo2lah7u,ITALY,65+,With Other Friends/Relatives,2.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,Yes,4,10,Yes,Higher Cost,3.0,14,Normal,small
14126,tour_idbsa0vq5z,UAE,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost,1.0,3,Normal,small
14127,tour_idm7sfrxkf,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,6,0,Yes,Normal Cost,2.0,6,Normal,small
14128,tour_idwj48iuyq,UGANDA,25-44,,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Yes,Lower Cost,1.0,2,Normal,small
14129,tour_idjosi8l3u,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,No,Yes,Yes,Yes,0,7,Yes,High Cost,2.0,7,Normal,small
14130,tour_id97mz1ygm,SWIZERLAND,18-24,With Other Friends/Relatives,0.0,2.0,Leisure and Holidays,Hunting Tourism,Others,Independent,No,No,No,No,No,No,No,0,12,Yes,Normal Cost,2.0,12,Normal,small
14131,tour_idpqk92oeh,UNITED KINGDOM,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,14,4,Yes,Normal Cost,2.0,18,extended,small
14132,tour_id7q4697f6,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Business,"Radio, TV, Web",Package Tour,Yes,No,No,No,No,No,No,0,7,Yes,High Cost,2.0,7,Normal,small
14133,tour_iddf64zu60,FRANCE,25-44,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,14,0,Yes,Normal Cost,1.0,14,Normal,small
14134,tour_id2cr2qdyh,UNITED KINGDOM,18-24,,1.0,0.0,Volunteering,Wildlife Tourism,Others,Package Tour,No,Yes,Yes,Yes,No,No,Yes,25,0,Yes,High Cost,1.0,25,extended,small
14135,tour_idr49nbej4,ZAMBIA,25-44,With Other Friends/Relatives,0.0,2.0,Business,Wildlife Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,No,No,No,4,0,Yes,Lower Cost,2.0,4,Normal,small
14136,tour_idjt34e5oo,SOUTH AFRICA,25-44,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,5,0,Yes,Normal Cost,1.0,5,Normal,small
14137,tour_id41wjyyum,INDIA,45-64,Alone,0.0,1.0,Business,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost,1.0,3,Normal,small
14138,tour_idkr0v2umb,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,16,0,Yes,Higher Cost,2.0,16,extended,small
14139,tour_idy80naqg0,ZAMBIA,25-44,Alone,1.0,0.0,Other,Hunting Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,2,0,No,Lower Cost,1.0,2,Normal,small
14140,tour_idlkj0jft9,GERMANY,45-64,With Spouse,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,17,0,Yes,High Cost,1.0,17,extended,small
14141,tour_id28szjite,INDIA,45-64,Alone,0.0,1.0,Business,Hunting Tourism,Trade fair,Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost,1.0,3,Normal,small
14142,tour_idkhi81nrj,UNITED KINGDOM,25-44,Alone,0.0,1.0,Meetings and Conference,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,High Cost,1.0,4,Normal,small
14143,tour_idjdrlocwa,CHINA,45-64,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,6,0,Yes,High Cost,1.0,6,Normal,small
14144,tour_idi0ppzwzk,GERMANY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,14,Yes,High Cost,2.0,14,Normal,small
14145,tour_idgjhunon9,MONTENEGRO,25-44,Alone,1.0,0.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,2,6,Yes,Low Cost,1.0,8,Normal,small
14146,tour_ideugi5yc0,ITALY,18-24,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,No,High Cost,2.0,7,Normal,small
14147,tour_idcjcg3sv2,NEW ZEALAND,45-64,With Other Friends/Relatives,2.0,2.0,Leisure and Holidays,Beach Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,No,Yes,Yes,No,Yes,No,0,12,Yes,Higher Cost,4.0,12,Normal,small
14148,tour_idauiofd1k,FRANCE,45-64,With Spouse and Children,2.0,3.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,9,5,Yes,Higher Cost,5.0,14,Normal,small
14149,tour_idsnx07cgi,KENYA,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,No,Low Cost,1.0,7,Normal,small
14150,tour_ido7vn8i57,ISRAEL,18-24,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,13,3,Yes,Normal Cost,2.0,16,extended,small
14151,tour_id41vl89eu,UAE,45-64,Alone,0.0,1.0,Meetings and Conference,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Normal Cost,1.0,2,Normal,small
14152,tour_idsvp06v61,MALAWI,18-24,Alone,1.0,0.0,Business,Bird Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,Normal Cost,1.0,3,Normal,small
14153,tour_idzx00ccpi,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Yes,High Cost,2.0,7,Normal,small
14154,tour_iddx76crgx,ITALY,25-44,With Spouse and Children,2.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,0,6,Yes,Higher Cost,3.0,6,Normal,small
14155,tour_idz9n1khiw,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Radio, TV, Web",Package Tour,No,Yes,No,Yes,Yes,Yes,No,9,1,No,High Cost,2.0,10,Normal,small
14156,tour_idg3i54g46,SLOVAKIA,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,5,4,Yes,Normal Cost,2.0,9,Normal,small
14157,tour_idrqc95wbp,INDIA,45-64,With Other Friends/Relatives,0.0,2.0,Meetings and Conference,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,0,Yes,Normal Cost,2.0,15,extended,small
14158,tour_idtgkqjcam,ZIMBABWE,25-44,Alone,1.0,0.0,Business,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Lower Cost,1.0,3,Normal,small
14159,tour_id722np2fv,UGANDA,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,No,Lower Cost,1.0,6,Normal,small
14160,tour_idq1eq0yy2,UNITED KINGDOM,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,15,0,Yes,Higher Cost,2.0,15,extended,small
14161,tour_idqvffqzmv,ITALY,25-44,With Spouse and Children,2.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,No,No,0,7,Yes,Higher Cost,3.0,7,Normal,small
14162,tour_idn37mo0r1,MAURITIUS,25-44,Alone,0.0,1.0,Meetings and Conference,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,No,No,No,No,No,90,0,Yes,High Cost,1.0,90,staycation,small
14163,tour_idvkq8kjq6,KENYA,45-64,Alone,0.0,1.0,Meetings and Conference,Conference Tourism,Others,Independent,No,No,No,No,No,No,No,6,0,Yes,Lower Cost,1.0,6,Normal,small
14164,tour_idvfa8vgxn,SOUTH AFRICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,7,7,No,Highest Cost,2.0,14,Normal,small
14165,tour_idj7giaki9,UNITED STATES OF AMERICA,25-44,,0.0,1.0,Leisure and Holidays,Conference Tourism,Others,Package Tour,No,Yes,Yes,Yes,No,No,No,15,0,Yes,High Cost,1.0,15,extended,small
14166,tour_idk9fjovsf,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,8,Yes,High Cost,2.0,8,Normal,small
14167,tour_idprbrdj2p,SOUTH AFRICA,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Yes,High Cost,1.0,5,Normal,small
14168,tour_idg4613d0s,BELGIUM,45-64,Alone,0.0,1.0,Meetings and Conference,Conference Tourism,Others,Package Tour,No,Yes,Yes,Yes,No,Yes,No,6,2,No,High Cost,1.0,8,Normal,small
14169,tour_idnbnk42th,NETHERLANDS,45-64,With Spouse,1.0,1.0,Visiting Friends and Relatives,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,17,3,Yes,Higher Cost,2.0,20,extended,small
